postal_code,cluster_labels,geocode_lat,geocode_lng,address,num_sqft,rent,num_bathrooms,price_per_sqft,metro_station,train_station,bus_station,bus_stop,shopping_mall,shopping_plaza,grocery_store
M5V,0,43.64004,-79.393893,"15 Fort York Boulevard, Toronto",587.0,2150.0,1.0,3.6626916524701874,1210,986,1464,610,1933,19937,2686
M5V,0,43.6401072,-79.3956851,"25 Capreol Court, Toronto",650.0,2350.0,1.0,3.6153846153846154,1336,1111,1593,602,2010,19959,2744
M5V,0,43.6455571,-79.3963398,"478 King Street West, Toronto",630.0,2300.0,1.0,3.6507936507936507,1265,1066,1529,122,1609,19377,2257
M5V,0,43.63818995,-79.3913244634569,"410 Queens Quay West, Toronto",600.0,2200.0,1.0,3.6666666666666665,1159,948,1392,858,2012,20099,2797
M5V,0,43.6367509,-79.4055001,"219 Fort York Boulevard, Toronto",648.0,2200.0,1.0,3.3950617283950617,2210,1986,1657,1297,2814,20499,3484
M5V,0,43.645507499999994,-79.3919735,"115 Blue Jays Way, Toronto",495.0,1800.0,1.0,3.6363636363636362,913,718,1342,229,1356,19310,2072
M5V,0,43.6365482,-79.4066264,"231 Fort York Boulevard, Toronto",663.0,2350.0,1.0,3.544494720965309,2302,2078,1564,1375,2894,20543,3557
M5V,0,43.6415231,-79.40027808797224,"560 Front Street West, Toronto",500.0,2200.0,1.0,4.4,1633,1411,2078,622,2142,19885,2807
M5V,0,43.6402111,-79.3942417,"Fort York Boulevard, Toronto",500.0,1950.0,1.0,3.9,1226,1002,1482,588,1933,19924,2681
M5V,0,43.6475125,-79.3927771,"101 Peter St, Toronto",609.0,2150.0,1.0,3.5303776683087027,1011,847,1183,279,1249,19104,1914
M5V,0,43.6373046,-79.4004642,"20 Bruyeres Mews, Toronto",750.0,2350.0,1.0,3.1333333333333333,1821,1597,2067,1017,2494,20346,3206
M5V,0,43.640431,-79.3910006,"3 Navy Wharf Court, Toronto",620.0,1950.0,1.0,3.1451612903225805,987,765,1237,640,1777,19849,2554
M5V,0,43.6468429,-79.3924735,"87 Peter Street, Toronto",460.0,1900.0,1.0,4.130434782608695,971,796,1232,242,1279,19172,1964
M5V,0,43.64673,-79.4028545,"608 Richmond Street West, Toronto",604.0,2200.0,1.0,3.642384105960265,1797,1605,1824,662,1986,19370,2514
M5V,0,43.6459848,-79.3897372,"8 Mercer St, Toronto",630.0,2175.0,1.0,3.4523809523809526,738,556,1221,413,1199,19223,1944
M5V,0,43.6415231,-79.40027808797224,"560 Front Street West, Toronto",580.0,1950.0,1.0,3.3620689655172415,1633,1411,2078,622,2142,19885,2807
M5V,0,43.6452451,-79.39036386928026,"250 Wellington Street West, Toronto",588.0,2200.0,1.0,3.741496598639456,783,585,1315,359,1295,19313,2040
M5V,0,43.6365496,-79.4023142,"21 Grand Magazine Street, Toronto",721.0,2300.0,1.0,3.19001386962552,1992,1768,1908,1163,2654,20461,3356
M5V,0,43.64549616666667,-79.40128058333333,"501 Adelaide Street West, Toronto",600.0,1995.0,1.0,3.325,1662,1461,1810,520,1941,19473,2519
M5V,0,43.6392151,-79.4260299,"375 King Street West, Toronto",575.0,1800.0,1.0,3.130434782608696,3715,3497,530,716,4031,20696,4504
M5V,0,43.6456149,-79.3921321,"20 Blue Jays Way, Toronto",645.0,2350.0,1.0,3.643410852713178,926,732,1337,216,1355,19300,2068
M5V,0,43.6440799,-79.4011482,"629 King Street West, Toronto",450.0,2090.0,1.0,4.644444444444445,1656,1446,1911,533,2018,19624,2628
M5V,0,43.6440799,-79.4011482,"629 King Street West, Toronto",510.0,1950.0,1.0,3.823529411764706,1656,1446,1911,533,2018,19624,2628
M5V,0,43.6365482,-79.4066264,"231 Fort York Boulevard, Toronto",663.0,2200.0,1.0,3.3182503770739067,2302,2078,1564,1375,2894,20543,3557
M5V,0,43.6455571,-79.3963398,"478 King Street West, Toronto",630.0,2200.0,1.0,3.492063492063492,1265,1066,1529,122,1609,19377,2257
M5V,2,43.7459948,-79.2335052,"21 Nelson Street, Toronto",600.0,2150.0,1.0,3.5833333333333335,2832,2996,2941,1463,15618,11809,4582
M5V,0,43.641411,-79.401552,"27 Bathurst Street, Toronto",500.0,1900.0,1.0,3.8,1735,1514,2152,706,2227,19920,2878
M5V,0,43.6361103,-79.4033294,"628 Fleet Street, Toronto",650.0,2200.0,1.0,3.3846153846153846,2087,1863,1821,1248,2745,20527,3442
M5V,0,43.6451009,-79.4029429,"525 Adelaide Street West, Toronto",665.0,2500.0,2.0,3.7593984962406015,1796,1592,1940,655,2078,19547,2644
M5V,0,43.6456149,-79.3921321,"125 Blue Jays Way, Toronto",528.0,2000.0,1.0,3.787878787878788,926,732,1337,216,1355,19300,2068
M5V,0,43.6440799,-79.4011482,"629 King Street West, Toronto",500.0,2099.0,1.0,4.198,1656,1446,1911,533,2018,19624,2628
M5V,0,43.645507499999994,-79.3919735,"115 Blue Jays Way, Toronto",560.0,2195.0,0.5,3.919642857142857,913,718,1342,229,1356,19310,2072
M5V,0,43.64103195,-79.39440224659694,"25 Telegram Mews, Toronto",660.0,2250.0,1.0,3.409090909090909,1200,975,1459,496,1866,19837,2605
M5V,0,43.6503428,-79.3878063,"215 Queen Street West, Toronto",400.0,1850.0,1.0,4.625,815,762,712,519,740,18717,1440
M5V,0,43.64103195,-79.39440224659694,"25 Telegram Mews, Toronto",650.0,2000.0,1.0,3.076923076923077,1200,975,1459,496,1866,19837,2605
M5V,0,43.64091555555555,-79.40110955555555,"576 Front Street West, Toronto",575.0,1850.0,1.0,3.217391304347826,1715,1492,2173,717,2238,19966,2901
M5V,0,43.641817366666665,-79.41040716666666,"25 Stafford Street, Toronto",500.0,2000.0,1.0,4.0,2426,2209,1488,1320,2782,20053,3332
M5V,0,43.6456149,-79.3921321,"125 Blue Jays Way, Toronto",514.0,1850.0,1.0,3.5992217898832686,926,732,1337,216,1355,19300,2068
M5V,3,43.6205595,-79.492931,"66 Portland Street, Toronto",560.0,2100.0,1.0,3.75,9452,9229,5624,843,5245,24775,5344
M5V,0,43.6350565,-79.4014216,"90 Stadium Road, Toronto",700.0,2500.0,1.0,3.5714285714285716,2017,1796,1967,1276,2737,20607,3460
M5V,0,43.64004,-79.393893,"15 Fort York Boulevard, Toronto",599.0,2100.0,1.0,3.5058430717863107,1210,986,1464,610,1933,19937,2686
M5V,0,43.64673,-79.4028545,"608 Richmond Street West, Toronto",500.0,2150.0,1.0,4.3,1797,1605,1824,662,1986,19370,2514
M5V,0,43.64030885,-79.39744739969758,"21 Iceboat Terrace, Toronto",600.0,3250.0,1.0,5.416666666666667,1457,1233,1717,613,2081,19966,2794
M5V,0,43.6404321,-79.3920708,"10 Navy Wharf Court, Toronto",650.0,2200.0,1.0,3.3846153846153846,1060,837,1313,603,1818,19865,2586
M5V,0,43.639821,-79.39777436830478,"151 Dan Leckie Way, Toronto",652.0,2000.0,1.0,3.067484662576687,1503,1278,1761,673,2140,20025,2854
M5V,0,43.64103195,-79.39440224659694,"25 Telegram Mews, Toronto",630.0,2400.0,1.0,3.8095238095238093,1200,975,1459,496,1866,19837,2605
M5V,0,43.6459848,-79.3897372,"8 Mercer Street, Toronto",623.0,2100.0,1.0,3.3707865168539324,738,556,1221,413,1199,19223,1944
M5V,0,43.6475125,-79.3927771,"101 Peter Street, Toronto",500.0,2000.0,1.0,4.0,1011,847,1183,279,1249,19104,1914
M5V,0,43.637063,-79.40452943928982,"209 Fort York Boulevard, Toronto",635.0,1950.0,1.0,3.0708661417322833,2125,1900,1740,1220,2734,20447,3410
M5V,3,43.6205595,-79.492931,"66 Portland Street, Toronto",570.0,1950.0,1.0,3.4210526315789473,9452,9229,5624,843,5245,24775,5344
M5V,0,43.641411,-79.401552,"27 Bathurst Street, Toronto",500.0,2000.0,1.0,4.0,1735,1514,2152,706,2227,19920,2878
M5V,0,43.64103195,-79.39440224659694,"25 Telegram Mews, Toronto",590.0,2150.0,1.0,3.6440677966101696,1200,975,1459,496,1866,19837,2605
M5V,0,43.6405275,-79.39680993843717,"15 Iceboat Terrace, Toronto",660.0,2400.0,1.0,3.6363636363636362,1401,1176,1660,574,2030,19932,2747
M5V,0,43.645594483870966,-79.39226277419355,"88 Blue Jays Way, Toronto",587.0,2900.0,1.0,4.940374787052811,937,742,1344,206,1364,19305,2075
M5V,0,43.6400775,-79.3913325,"5 Mariner Terrace, Toronto",519.0,1900.0,1.0,3.6608863198458574,1030,810,1279,663,1824,19893,2601
M5V,0,43.641576,-79.391525,"81 Navy Wharf Court, Toronto",500.0,1100.0,1.0,2.2,963,738,1221,509,1687,19732,2452
M5V,0,43.642413600000005,-79.4022138,"60 Bathurst Street, Toronto",750.0,2500.0,1.0,3.3333333333333335,1764,1547,2104,686,2198,19824,2825
M5V,0,43.645594483870966,-79.39226277419355,"88 Blue Jays Way, Toronto",650.0,2800.0,1.0,4.3076923076923075,937,742,1344,206,1364,19305,2075
M5V,0,43.6446157,-79.3927775,"348 Wellington Street West, Toronto",609.0,2400.0,1.0,3.9408866995073892,979,772,1460,190,1473,19420,2191
M5V,0,43.63849825,-79.39799287066958,"75 Queens Wharf Road, Toronto",540.0,1800.0,1.0,3.3333333333333335,1582,1358,1836,818,2265,20173,2990
M5V,0,43.6382802,-79.4011498,"169 Fort York Boulevard, Toronto",521.0,1900.0,1.0,3.6468330134357005,1821,1596,2033,949,2448,20252,3143
M5V,0,43.6427472,-79.4077574,"833 King Street West, Toronto",820.0,2600.0,1.0,3.1707317073170733,2200,1986,1723,1085,2545,19897,3104
M5V,0,43.63940245,-79.39314572608257,"11 Brunel Court, Toronto",690.0,2600.0,1.0,3.7681159420289854,1194,973,1443,689,1961,19994,2726
M5V,0,43.6415231,-79.40027808797224,"560 Front Street West, Toronto",550.0,2178.0,1.0,3.96,1633,1411,2078,622,2142,19885,2807
M5V,0,43.6439847,-79.3893423,"300 Front Street West, Toronto",700.0,3200.0,1.0,4.571428571428571,713,496,976,471,1366,19435,2137
M5V,0,43.6392151,-79.4260299,"560 King Street West, Toronto",500.0,1980.0,1.0,3.96,3715,3497,530,716,4031,20696,4504
M5V,0,43.6386423,-79.399078,"70 Queens Wharf Road, Toronto",535.0,2000.0,1.0,3.7383177570093458,1653,1428,1909,834,2308,20176,3020
M5V,0,43.63849825,-79.39799287066958,"75 Queens Wharf Road, Toronto",575.0,1850.0,1.0,3.217391304347826,1582,1358,1836,818,2265,20173,2990
M5V,0,43.641576,-79.391525,"81 Navy Wharf Court, Toronto",500.0,1100.0,1.0,2.2,963,738,1221,509,1687,19732,2452
M5V,0,43.63849825,-79.39799287066958,"75 Queens Wharf Road, Toronto",555.0,2000.0,1.0,3.6036036036036037,1582,1358,1836,818,2265,20173,2990
M5V,0,43.641576,-79.391525,"81 Navy Wharf Court, Toronto",500.0,1100.0,1.0,2.2,963,738,1221,509,1687,19732,2452
M5V,0,43.645507499999994,-79.3919735,"115 Blue Jays Way, Toronto",540.0,1850.0,1.0,3.425925925925926,913,718,1342,229,1356,19310,2072
M5V,0,43.638847,-79.399033,"85 Queens Wharf Road, Toronto",500.0,2400.0,1.0,4.8,1640,1415,1896,812,2288,20153,2999
M5V,0,43.647876,-79.390598,"290 Adelaide Street West, Toronto",700.0,2200.0,1.0,3.142857142857143,856,712,1057,432,1090,19029,1788
M5V,0,43.6411962,-79.4101789,"15 Stafford Street, Toronto",730.0,2095.0,1.0,2.8698630136986303,2420,2201,1466,1326,2802,20115,3365
M5V,0,43.645507499999994,-79.3919735,"115 Blue Jays Way, Toronto",472.0,1850.0,1.0,3.919491525423729,913,718,1342,229,1356,19310,2072
M5V,0,43.6468429,-79.3924735,"87 Peter Street, Toronto",499.0,2000.0,1.0,4.008016032064128,971,796,1232,242,1279,19172,1964
M5V,0,43.6440799,-79.4011482,"629 King Street West, Toronto",500.0,2275.0,1.0,4.55,1656,1446,1911,533,2018,19624,2628
M5V,0,43.6392151,-79.4260299,"560 King Street West, Toronto",470.0,2050.0,1.0,4.361702127659575,3715,3497,530,716,4031,20696,4504
M5V,0,43.6645502,-79.4027955,"4 Spadina Avenue, Toronto",557.0,1950.0,1.0,3.5008976660682225,2799,2746,1743,3453,2101,17450,1883
M5V,0,43.64356915,-79.3921850009371,"352 Front Street West, Toronto",500.0,2199.0,1.0,4.398,946,729,1209,300,1533,19524,2272
M5V,0,43.6435111,-79.4040232,"705 King Street West, Toronto",533.0,1920.0,1.0,3.602251407129456,1892,1680,2122,773,2245,19740,2831
M5V,0,43.645507499999994,-79.3919735,"115 Blue Jays Way, Toronto",521.0,1930.0,1.0,3.7044145873320535,913,718,1342,229,1356,19310,2072
M5V,0,43.6362272,-79.4045665,"215 Fort York Boulevard, Toronto",692.0,2200.0,1.0,3.179190751445087,2169,1945,1724,1295,2803,20538,3487
M5V,0,43.6449069,-79.3916381,"270 Wellington Street West, Toronto",750.0,2100.0,1.0,2.8,886,682,1390,263,1389,19370,2119
M5V,0,43.637063,-79.40452943928982,"209 Fort York Boulevard, Toronto",500.0,2350.0,1.0,4.7,2125,1900,1740,1220,2734,20447,3410
M5V,2,43.74649533209241,-79.23163234162509,"30 Nelson Street, Toronto",599.0,2200.0,1.0,3.672787979966611,2989,2836,3099,1534,15769,11887,4688
M5V,0,43.6386423,-79.399078,"70 Queens Wharf Road, Toronto",590.0,1900.0,1.0,3.2203389830508473,1653,1428,1909,834,2308,20176,3020
M5V,0,43.63769415,-79.40212594562183,"50 Bruyeres Mews, Toronto",515.0,1975.0,1.0,3.8349514563106797,1920,1695,1943,1047,2549,20334,3241
M5V,0,43.6427277,-79.39262875701013,"381 Front Street West, Toronto",678.0,2300.0,1.0,3.392330383480826,1003,781,1265,353,1629,19623,2372
M5V,0,43.6475125,-79.3927771,"101 Peter Street, Toronto",499.0,1950.0,1.0,3.907815631262525,1011,847,1183,279,1249,19104,1914
M5V,0,43.641576,-79.391525,"81 Navy Wharf Court, Toronto",500.0,1100.0,1.0,2.2,963,738,1221,509,1687,19732,2452
M5V,0,43.6460865,-79.3938751,"8 Charlotte Street, Toronto",675.0,2300.0,1.0,3.4074074074074074,1070,881,1364,101,1419,19277,2095
M5V,0,43.6429045,-79.4071335,"801 King Street West, Toronto",650.0,2540.0,1.0,3.9076923076923076,2148,1934,1775,1032,2493,19868,3056
M5V,0,43.6484785,-79.3918992,"21 Widmer Street, Toronto",770.0,2400.0,1.0,3.116883116883117,978,837,1054,408,1127,18984,1785
M5V,0,43.6415231,-79.40027808797224,"560 Front Street West, Toronto",550.0,2000.0,1.0,3.6363636363636362,1633,1411,2078,622,2142,19885,2807
M5V,0,43.6456149,-79.3921321,"125 Blue Jays Way, Toronto",504.0,1775.0,1.0,3.5218253968253967,926,732,1337,216,1355,19300,2068
M5V,0,43.6392399,-79.3997576,"170 Fort York Boulevard, Toronto",499.0,2200.0,1.0,4.408817635270541,1675,1450,1933,800,2294,20123,2993
M5V,0,43.63517685,-79.4023421606991,"637 Lake Shore Boulevard West, Toronto",688.0,2300.0,1.0,3.3430232558139537,2071,1850,1893,1297,2773,20610,3487
M5V,0,43.6503428,-79.3878063,"215 Queen Street West, Toronto",750.0,1400.0,1.0,1.8666666666666667,815,762,712,519,740,18717,1440
M5V,0,43.64091555555555,-79.40110955555555,"576 Front Street West, Toronto",495.0,1800.0,1.0,3.6363636363636362,1715,1492,2173,717,2238,19966,2901
M5V,0,43.647897,-79.397005,"440 Richmond Street West, Toronto",630.0,1995.0,1.0,3.1666666666666665,1352,1179,1375,321,1508,19134,2088
M5V,0,43.6456149,-79.3921321,"125 Blue Jays Way, Toronto",608.0,2150.0,1.0,3.536184210526316,926,732,1337,216,1355,19300,2068
M5V,0,43.6350565,-79.4014216,"90 Stadium Road, Toronto",700.0,2500.0,1.0,3.5714285714285716,2017,1796,1967,1276,2737,20607,3460
M5V,0,43.6445887,-79.3929063,"350 Wellington Street West, Toronto",650.0,2400.0,1.0,3.6923076923076925,990,782,1467,183,1482,19425,2198
M5V,0,43.645507499999994,-79.3919735,"115 Blue Jays Way, Toronto",521.0,1950.0,1.0,3.742802303262956,913,718,1342,229,1356,19310,2072
M5V,0,43.6449069,-79.3916381,"270 Wellington Street West, Toronto",700.0,2300.0,1.0,3.2857142857142856,886,682,1390,263,1389,19370,2119
M5V,0,43.6382802,-79.4011498,"169 Fort York Boulevard, Toronto",525.0,1780.0,1.0,3.3904761904761904,1821,1596,2033,949,2448,20252,3143
M5V,0,43.6459848,-79.3897372,"8 Mercer Street, Toronto",623.0,2100.0,0.5,3.3707865168539324,738,556,1221,413,1199,19223,1944
M5V,0,43.645594483870966,-79.39226277419355,"88 Blue Jays Way, Toronto",575.0,1995.0,1.0,3.4695652173913043,937,742,1344,206,1364,19305,2075
M5V,0,43.64004,-79.393893,"15 Fort York Boulevard, Toronto",587.0,2250.0,1.0,3.8330494037478706,1210,986,1464,610,1933,19937,2686
M5V,0,43.646427,-79.39347704976286,"11 Charlotte Street, Toronto",525.0,2000.0,1.0,3.8095238095238093,1043,859,1315,151,1370,19234,2046
M5V,0,43.6455571,-79.3963398,"478 King Street West, Toronto",700.0,2500.0,1.0,3.5714285714285716,1265,1066,1529,122,1609,19377,2257
M5V,0,43.64591115,-79.39657150688737,"23 Brant Street, Toronto",675.0,2487.0,1.0,3.6844444444444444,1285,1090,1511,149,1600,19342,2237
M5V,0,43.64356915,-79.3921850009371,"352 Front Street West, Toronto",660.0,2250.0,1.0,3.409090909090909,946,729,1209,300,1533,19524,2272
M5V,0,43.6468429,-79.3924735,"87 Peter St, Toronto",520.0,2200.0,1.0,4.230769230769231,971,796,1232,242,1279,19172,1964
M5V,0,43.6405275,-79.39680993843717,"15 Iceboat Terrace, Toronto",650.0,2100.0,1.0,3.230769230769231,1401,1176,1660,574,2030,19932,2747
M5V,0,43.6432238,-79.4022303,"Stewart Street, Toronto",420.0,2000.0,1.0,4.761904761904762,1752,1538,2040,647,2144,19737,2757
M5V,0,43.64103195,-79.39440224659694,"25 Telegram Mews, Toronto",590.0,2050.0,1.0,3.4745762711864407,1200,975,1459,496,1866,19837,2605
M5V,0,43.648964,-79.391953,"318 Richmond Street West, Toronto",500.0,1900.0,1.0,3.8,1004,871,1013,451,1100,18932,1743
M5V,0,43.6451009,-79.4029429,"525 Adelaide Street West, Toronto",655.0,2500.0,2.0,3.816793893129771,1796,1592,1940,655,2078,19547,2644
M5V,0,43.639684200000005,-79.39212575086206,"35 Mariner Terrace, Toronto",700.0,2500.0,1.0,3.5714285714285716,1108,887,1356,680,1893,19948,2665
M5V,0,43.645507499999994,-79.3919735,"115 Blue Jays Way, Toronto",472.0,1725.0,1.0,3.6546610169491527,913,718,1342,229,1356,19310,2072
M5V,0,43.6484785,-79.3918992,"21 Widmer Street, Toronto",700.0,2250.0,1.0,3.2142857142857144,978,837,1054,408,1127,18984,1785
M5V,0,43.6475125,-79.3927771,"101 Peter Street, Toronto",500.0,1950.0,1.0,3.9,1011,847,1183,279,1249,19104,1914
M5V,0,43.6392151,-79.4260299,"560 King Street West, Toronto",485.0,1975.0,1.0,4.072164948453608,3715,3497,530,716,4031,20696,4504
M5V,0,43.639684200000005,-79.39212575086206,"35 Mariner Terrace, Toronto",700.0,2300.0,1.0,3.2857142857142856,1108,887,1356,680,1893,19948,2665
M5V,0,43.6465609,-79.3941509,"36 Charlotte Street, Toronto",906.0,2900.0,2.0,3.2008830022075054,1099,915,1333,131,1402,19230,2064
M5V,0,43.638847,-79.399033,"85 Queens Wharf Road, Toronto",480.0,2000.0,1.0,4.166666666666667,1640,1415,1896,812,2288,20153,2999
M5V,0,43.6386423,-79.399078,"70 Queens Wharf Road, Toronto",505.0,1900.0,1.0,3.762376237623762,1653,1428,1909,834,2308,20176,3020
M5V,0,43.6366786,-79.4037305,"35 Bastion Street, Toronto",550.0,2000.0,1.0,3.6363636363636362,2086,1862,1797,1214,2720,20473,3407
M5V,0,43.640431,-79.3910006,"3 Navy Wharf Court, Toronto",724.0,2000.0,1.0,2.7624309392265194,987,765,1237,640,1777,19849,2554
M5V,0,43.641576,-79.391525,"81 Navy Wharf Court, Toronto",500.0,1100.0,1.0,2.2,963,738,1221,509,1687,19732,2452
M5V,0,43.6503428,-79.3878063,"215 Queen Street West, Toronto",742.0,1500.0,1.0,2.0215633423180592,815,762,712,519,740,18717,1440
M5V,0,43.645507499999994,-79.3919735,"115 Blue Jays Way, Toronto",560.0,2195.0,1.0,3.919642857142857,913,718,1342,229,1356,19310,2072
M5V,0,43.63818995,-79.3913244634569,"410 Queens Quay West, Toronto",600.0,1850.0,1.0,3.0833333333333335,1159,948,1392,858,2012,20099,2797
M5V,0,43.645507499999994,-79.3919735,"115 Blue Jays Way, Toronto",456.0,1899.0,1.0,4.1644736842105265,913,718,1342,229,1356,19310,2072
M5V,0,43.640431,-79.3910006,"3 Navy Wharf Court, Toronto",620.0,1950.0,1.0,3.1451612903225805,987,765,1237,640,1777,19849,2554
M5V,0,43.64091555555555,-79.40110955555555,"576 Front Street West, Toronto",521.0,2000.0,1.0,3.838771593090211,1715,1492,2173,717,2238,19966,2901
M5V,0,43.6392151,-79.4260299,"375 King Street West, Toronto",717.0,2450.0,1.0,3.4170153417015343,3715,3497,530,716,4031,20696,4504
M5V,0,43.6645502,-79.4027955,"4 Spadina Avenue, Toronto",585.0,1900.0,1.0,3.247863247863248,2799,2746,1743,3453,2101,17450,1883
M5V,0,43.641576,-79.391525,"81 Navy Wharf Court, Toronto",500.0,1100.0,1.0,2.2,963,738,1221,509,1687,19732,2452
M5V,0,43.64004,-79.393893,"15 Fort York Boulevard, Toronto",550.0,2140.0,1.0,3.890909090909091,1210,986,1464,610,1933,19937,2686
M5V,0,43.6415231,-79.40027808797224,"560 Front Street West, Toronto",560.0,2050.0,1.0,3.6607142857142856,1633,1411,2078,622,2142,19885,2807
M5V,1,43.7917726,-79.445604,"111 Bathurst Street, Toronto",525.0,1895.0,1.0,3.6095238095238096,2732,11564,2732,3452,7401,8545,2181
M5V,0,43.645507499999994,-79.3919735,"115 Blue Jays Way, Toronto",499.0,1830.0,1.0,3.6673346693386772,913,718,1342,229,1356,19310,2072
M5V,0,43.637063,-79.40452943928982,"209 Fort York Boulevard, Toronto",650.0,2150.0,1.0,3.3076923076923075,2125,1900,1740,1220,2734,20447,3410
M5V,0,43.6484785,-79.3918992,"21 Widmer Street, Toronto",600.0,2550.0,1.0,4.25,978,837,1054,408,1127,18984,1785
M5V,3,43.6205595,-79.492931,"156 Portland Street, Toronto",780.0,3000.0,1.0,3.8461538461538463,9452,9229,5624,843,5245,24775,5344
M5V,2,43.74649533209241,-79.23163234162509,"30 Nelson Street, Toronto",544.0,1900.0,1.0,3.4926470588235294,2989,2836,3099,1534,15769,11887,4688
M5V,0,43.6373046,-79.4004642,"15 Bruyeres Mews, Toronto",700.0,2000.0,1.0,2.857142857142857,1821,1597,2067,1017,2494,20346,3206
M5V,0,43.638847,-79.399033,"85 Queens Wharf Road, Toronto",590.0,2080.0,1.0,3.5254237288135593,1640,1415,1896,812,2288,20153,2999
M5V,0,43.64030885,-79.39744739969758,"21 Iceboat Terrace, Toronto",590.0,2200.0,1.0,3.7288135593220337,1457,1233,1717,613,2081,19966,2794
M5V,3,43.5979277,-79.5066479,"10 Morrison Street, Toronto",760.0,2900.0,1.0,3.8157894736842106,11435,11210,7678,1227,4380,22421,3563
M5V,0,43.6459848,-79.3897372,"8 Mercer Street, Toronto",623.0,2150.0,0.5,3.451043338683788,738,556,1221,413,1199,19223,1944
M5V,0,43.64103195,-79.39440224659694,"25 Telegram Mews, Toronto",500.0,2000.0,1.0,4.0,1200,975,1459,496,1866,19837,2605
M5V,0,43.6456149,-79.3921321,"20 Blue Jays Way, Toronto",600.0,2200.0,1.0,3.6666666666666665,926,732,1337,216,1355,19300,2068
M5V,0,43.6365482,-79.4066264,"231 Fort York Boulevard, Toronto",630.0,2300.0,1.0,3.6507936507936507,2302,2078,1564,1375,2894,20543,3557
M5V,0,43.6372259,-79.3964984,"550 Queens Quay West, Toronto",830.0,2600.0,1.5,3.1325301204819276,1553,1333,1798,928,2310,20286,3059
M5V,0,43.6459848,-79.3897372,"8 Mercer Street, Toronto",623.0,2150.0,0.5,3.451043338683788,738,556,1221,413,1199,19223,1944
M5V,0,43.645594483870966,-79.39226277419355,"88 Blue Jays Way, Toronto",450.0,2200.0,1.0,4.888888888888889,937,742,1344,206,1364,19305,2075
M5V,0,43.63849825,-79.39799287066958,"75 Queens Wharf Road, Toronto",500.0,2100.0,1.0,4.2,1582,1358,1836,818,2265,20173,2990
M5V,0,43.64103195,-79.39440224659694,"25 Telegram Mews, Toronto",550.0,2100.0,1.0,3.8181818181818183,1200,975,1459,496,1866,19837,2605
M5V,0,43.6456149,-79.3921321,"20 Blue Jays Way, Toronto",649.0,2200.0,1.0,3.389830508474576,926,732,1337,216,1355,19300,2068
M5V,0,43.64348507692308,-79.40139561538462,"38 Stewart Street, Toronto",546.0,2300.0,1.0,4.212454212454213,1682,1469,1972,574,2073,19693,2691
M5V,0,43.6365482,-79.4066264,"231 Fort York Boulevard, Toronto",670.0,1950.0,1.0,2.91044776119403,2302,2078,1564,1375,2894,20543,3557
M5V,0,43.6481734,-79.3964415,"438 Richmond Street West, Toronto",680.0,2300.0,1.0,3.3823529411764706,1316,1147,1321,327,1454,19094,2035
M5V,0,43.637063,-79.40452943928982,"209 Fort York Boulevard, Toronto",619.0,2199.0,1.0,3.5525040387722133,2125,1900,1740,1220,2734,20447,3410
M5V,0,43.63769415,-79.40212594562183,"50 Bruyeres Mews, Toronto",475.0,1645.0,1.0,3.463157894736842,1920,1695,1943,1047,2549,20334,3241
M5V,0,43.63769415,-79.40212594562183,"50 Bruyeres Mews, Toronto",550.0,2200.0,1.0,4.0,1920,1695,1943,1047,2549,20334,3241
M5V,0,43.64356915,-79.3921850009371,"352 Front Street West, Toronto",710.0,2200.0,1.0,3.0985915492957745,946,729,1209,300,1533,19524,2272
M5V,0,43.6456149,-79.3921321,"125 Blue Jays Way, Toronto",630.0,2450.0,1.0,3.888888888888889,926,732,1337,216,1355,19300,2068
M5V,0,43.63769415,-79.40212594562183,"50 Bruyeres Mews, Toronto",560.0,2050.0,1.0,3.6607142857142856,1920,1695,1943,1047,2549,20334,3241
M5V,0,43.6392151,-79.4260299,"650 King Street West, Toronto",500.0,2200.0,1.0,4.4,3715,3497,530,716,4031,20696,4504
M5V,0,43.640431,-79.3910006,"3 Navy Wharf Court, Toronto",693.0,2250.0,1.0,3.2467532467532467,987,765,1237,640,1777,19849,2554
M5V,0,43.6440799,-79.4011482,"629 King Street West, Toronto",600.0,2200.0,1.0,3.6666666666666665,1656,1446,1911,533,2018,19624,2628
M5V,0,43.6373046,-79.4004642,"20 Bruyeres Mews, Toronto",765.0,2100.0,1.0,2.7450980392156863,1821,1597,2067,1017,2494,20346,3206
M5V,0,43.63849825,-79.39799287066958,"75 Queens Wharf Road, Toronto",600.0,2175.0,1.0,3.625,1582,1358,1836,818,2265,20173,2990
M5V,3,43.6205595,-79.492931,"66 Portland Street, Toronto",570.0,1950.0,1.0,3.4210526315789473,9452,9229,5624,843,5245,24775,5344
M6A,0,43.7192478,-79.4450503,"160 Flemington Road, Toronto",550.0,1775.0,1.0,3.227272727272727,409,5911,754,2307,929,13427,8273
M6A,0,43.7144801,-79.45411203165295,"830 Lawrence Avenue West, Toronto",700.0,2050.0,1.0,2.9285714285714284,819,5046,1296,2207,1229,14292,8376
M6A,0,43.7192478,-79.4450503,"160 Flemington Rd, Toronto",450.0,1750.0,1.0,3.888888888888889,409,5911,754,2307,929,13427,8273
M6A,0,43.7144801,-79.45411203165295,"830 Lawrence Avenue West, Toronto",600.0,2125.0,1.0,3.5416666666666665,819,5046,1296,2207,1229,14292,8376
